Customer_ID,Date,Month,Quarter,Review_Text,Star_Rating,CSAT_Score,DSAT_Score,NPS_Score,NPS_Category,Department,Product_Name,Product_Category,Issue_Type,Region,Channel,Agent_Name,Resolution_Status,Resolution_Time_Hours,Follow_Up_Required,Repeat_Customer,Purchase_Value_INR,Escalated
CUST_10110,2023-10-16,October,Q4,Okay experience overall. Some minor issues at start but sorted out eventually.,5,1,0,5,Detractor,Sales,Headphones,Audio & Video,None,Bangalore,Website,Agent_Sneha,Refund Processed,18,No,Yes,131013.79,No
CUST_10111,2024-06-12,June,Q2,Product broke within first week. Clearly poor quality control. Do not buy.,5,1,0,1,Detractor,Payment & Billing,Mobile Phone,Home Appliances,None,Delhi,Website,Agent_Amit,Escalated to Manager,58,No,Yes,135843.28,Yes
CUST_10112,2023-01-28,January,Q1,Received a used product in place of new one. Customer care keeps putting me on hold.,5,1,0,0,Detractor,Product Quality,Headphones,Mobile & Accessories,None,Pune,In Store Visit,Agent_Pooja,Pending,50,Yes,No,149181.54,No
CUST_10113,2024-10-27,October,Q4,Product broke within first week. Clearly poor quality control. Do not buy.,5,1,0,7,Passive,Customer Support,Air Conditioner,Audio & Video,None,Bangalore,Email,Agent_Raj,Closed - No Action,90,No,First Time,124751.02,No
CUST_10114,2023-01-20,January,Q1,Delivery was on time but packaging could be better. Product works as expected.,1,0,1,1,Detractor,Returns & Refunds,Washing Machine,Electronics,Product not as described,Bangalore,In Store Visit,Agent_Divya,Refund Processed,15,No,Yes,116537.81,No
CUST_10115,2024-09-29,September,Q3,Loved the product completely. Worth every penny. Customer service was also excellent.,3,0,0,2,Detractor,Delivery & Shipping,Smart Watch,Mobile & Accessories,None,Delhi,Website,Agent_Neha,Refund Processed,3,Yes,First Time,94977.26,No
CUST_10116,2023-12-28,December,Q4,Very bad experience. Total disaster from ordering to delivery. Never again.,4,1,0,6,Detractor,Sales,Refrigerator,Computing,None,Bangalore,Mobile App,Agent_Priya,Refund Processed,47,Yes,First Time,10618.06,No
CUST_10117,2024-01-18,January,Q1,"Product does not work, support is unavailable, and refund is being delayed.",1,0,1,2,Detractor,Product Quality,Washing Machine,Electronics,Billing error,Hyderabad,Website,Agent_Priya,Escalated to Manager,94,No,Yes,98737.11,Yes
CUST_10118,2024-10-20,October,Q4,"Best customer experience online. Fast delivery, great product, excellent support.",4,1,0,4,Detractor,After Sales Service,Television,Home Appliances,None,Ahmedabad,Mobile App,Agent_Amit,Pending,9,Yes,No,107548.74,No
CUST_10119,2023-02-12,February,Q1,"Fantastic experience from start to finish. Order placed easily, delivered on time.",1,0,1,5,Detractor,Payment & Billing,Air Conditioner,Electronics,Rude staff,Pune,Website,Agent_Arjun,Closed - No Action,5,No,Yes,113116.99,No
CUST_10120,2023-10-07,October,Q4,"Best customer experience online. Fast delivery, great product, excellent support.",5,1,0,5,Detractor,Technical Support,Mobile Phone,Audio & Video,None,Pune,Social Media,Agent_Neha,Closed - No Action,44,No,No,146071.68,No
CUST_10121,2024-03-10,March,Q1,Delivery was on time but packaging could be better. Product works as expected.,3,0,0,7,Passive,Sales,Mobile Phone,Audio & Video,Late delivery,Bangalore,In Store Visit,Agent_Raj,Escalated to Manager,11,No,No,49524.03,Yes
CUST_10122,2024-12-07,December,Q4,Completely dissatisfied. Delivery was delayed by two weeks. Poor communication.,5,1,0,10,Promoter,Technical Support,Smart Watch,Computing,None,Ahmedabad,Email,Agent_Pooja,Refund Processed,56,Yes,Yes,41546.03,No
CUST_10123,2024-11-26,November,Q4,Very impressed with the quality. Customer service was quick and very professional.,4,1,0,3,Detractor,Product Quality,Television,Mobile & Accessories,None,Bangalore,Website,Agent_Divya,Replacement Sent,101,Yes,Yes,66006.84,No
CUST_10124,2023-02-03,February,Q1,Top quality product and excellent service. Team went above and beyond. Thank you.,4,1,0,6,Detractor,Customer Support,Tablet,Mobile & Accessories,None,Ahmedabad,Live Chat,Agent_Pooja,Closed - No Action,98,No,Yes,11994.37,No
CUST_10125,2023-04-27,April,Q2,Amazing service! Had a small issue and support team resolved it immediately. 5 stars.,5,1,0,3,Detractor,Customer Support,Laptop,Audio & Video,None,Ahmedabad,In Store Visit,Agent_Vikram,Refund Processed,16,No,No,39635.61,No
CUST_10126,2023-07-24,July,Q3,Product is defective and return process is a nightmare. Waiting 3 weeks for refund.,3,0,0,1,Detractor,Customer Support,Mobile Phone,Audio & Video,Installation issue,Delhi,Social Media,Agent_Amit,Replacement Sent,12,No,No,121671.73,No
CUST_10127,2023-06-11,June,Q2,Billing issue has not been resolved for 2 months. No one from team is responding.,4,1,0,8,Passive,Technical Support,Television,Audio & Video,None,Chennai,Email,Agent_Sneha,Pending,31,No,Yes,118660.77,No
CUST_10128,2023-05-13,May,Q2,Product overheats dangerously. Reported multiple times but no action taken yet.,4,1,0,9,Promoter,Delivery & Shipping,Tablet,Electronics,None,Delhi,Live Chat,Agent_Vikram,Replacement Sent,93,No,No,72060.43,No
CUST_10129,2024-10-19,October,Q4,Satisfactory purchase. Product performs adequately though battery life could be improved.,2,0,1,2,Detractor,After Sales Service,Mobile Phone,Computing,Wrong item sent,Ahmedabad,Mobile App,Agent_Arjun,Escalated to Manager,113,Yes,First Time,124443.53,Yes
CUST_10130,2023-05-08,May,Q2,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,4,1,0,1,Detractor,Customer Support,Camera,Mobile & Accessories,None,Kolkata,Phone Call,Agent_Amit,Escalated to Manager,120,No,No,106545.15,Yes
CUST_10131,2023-10-09,October,Q4,Product overheats dangerously. Reported multiple times but no action taken yet.,2,0,1,9,Promoter,Payment & Billing,Television,Electronics,Wrong item sent,Delhi,In Store Visit,Agent_Amit,Refund Processed,22,No,First Time,98980.56,No
CUST_10132,2023-03-25,March,Q1,Extremely disappointed. Product stopped working after just 2 days. No help from support.,5,1,0,10,Promoter,Payment & Billing,Laptop,Mobile & Accessories,None,Chennai,Website,Agent_Divya,Closed - No Action,80,No,No,96029.18,No
CUST_10133,2024-02-20,February,Q1,Extremely poor after sales service. Technician visited twice still could not fix issue.,4,1,0,5,Detractor,After Sales Service,Washing Machine,Audio & Video,None,Delhi,Mobile App,Agent_Rahul,Pending,57,Yes,No,62635.45,No
CUST_10134,2023-11-23,November,Q4,Product broke within first week. Clearly poor quality control. Do not buy.,2,0,1,4,Detractor,Sales,Air Conditioner,Computing,None,Bangalore,Website,Agent_Pooja,Refund Processed,14,Yes,No,48207.83,No
CUST_10135,2023-02-21,February,Q1,Excellent quality product. Exactly as described. Packaging was very good too.,3,0,0,7,Passive,Sales,Washing Machine,Mobile & Accessories,No response,Pune,Phone Call,Agent_Amit,Escalated to Manager,25,No,No,114586.65,Yes
CUST_10136,2024-02-07,February,Q1,Delivery was on time but packaging could be better. Product works as expected.,4,1,0,4,Detractor,After Sales Service,Camera,Audio & Video,None,Chennai,Phone Call,Agent_Divya,Escalated to Manager,7,No,No,8055.79,Yes
CUST_10137,2024-03-17,March,Q1,Excellent quality product. Exactly as described. Packaging was very good too.,1,0,1,5,Detractor,Payment & Billing,Television,Audio & Video,Defective product,Hyderabad,Website,Agent_Vikram,Escalated to Manager,52,Yes,First Time,8148.07,Yes
CUST_10138,2024-05-31,May,Q2,"Product does not work, support is unavailable, and refund is being delayed.",3,0,0,2,Detractor,Payment & Billing,Smart Watch,Home Appliances,No response,Delhi,Phone Call,Agent_Priya,Closed - No Action,102,No,First Time,148024.76,No
CUST_10139,2024-05-27,May,Q2,Nothing special about this product. Does what it says but lacks premium feel.,5,1,0,5,Detractor,Product Quality,Laptop,Audio & Video,None,Mumbai,Phone Call,Agent_Pooja,Closed - No Action,67,Yes,First Time,68819.79,No
CUST_10140,2024-09-23,September,Q3,Nothing special about this product. Does what it says but lacks premium feel.,3,0,0,6,Detractor,Technical Support,Washing Machine,Audio & Video,Installation issue,Ahmedabad,Mobile App,Agent_Divya,Escalated to Manager,105,Yes,No,2987.22,Yes
CUST_10141,2024-12-05,December,Q4,Product is fine but shipping took longer than expected. Overall average experience.,3,0,0,8,Passive,After Sales Service,Laptop,Audio & Video,Billing error,Kolkata,Mobile App,Agent_Divya,Refund Processed,93,Yes,No,8177.6,No
CUST_10142,2023-06-01,June,Q2,"Product does not work, support is unavailable, and refund is being delayed.",5,1,0,6,Detractor,Product Quality,Refrigerator,Audio & Video,None,Delhi,Phone Call,Agent_Rahul,Closed - No Action,41,Yes,No,63107.65,No
CUST_10143,2023-03-05,March,Q1,Excellent build quality and performance. Setup was easy. Works flawlessly.,5,1,0,8,Passive,Returns & Refunds,Television,Mobile & Accessories,None,Hyderabad,Mobile App,Agent_Neha,Refund Processed,49,No,Yes,47406.01,No
CUST_10144,2024-11-28,November,Q4,Extremely poor after sales service. Technician visited twice still could not fix issue.,4,1,0,3,Detractor,After Sales Service,Washing Machine,Computing,None,Chennai,Phone Call,Agent_Raj,Refund Processed,39,No,No,34117.62,No
CUST_10145,2024-07-27,July,Q3,Received a used product in place of new one. Customer care keeps putting me on hold.,3,0,0,0,Detractor,Payment & Billing,Washing Machine,Mobile & Accessories,Product not as described,Delhi,In Store Visit,Agent_Arjun,Closed - No Action,105,No,Yes,52097.63,No
CUST_10146,2023-12-21,December,Q4,Delivery was on time but packaging could be better. Product works as expected.,5,1,0,2,Detractor,Payment & Billing,Smart Watch,Electronics,None,Ahmedabad,Phone Call,Agent_Sneha,Refund Processed,35,No,First Time,139987.08,No
CUST_10147,2023-09-03,September,Q3,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,5,1,0,1,Detractor,Product Quality,Refrigerator,Home Appliances,None,Chennai,Mobile App,Agent_Sneha,Resolved,13,No,First Time,62288.55,No
CUST_10148,2023-06-11,June,Q2,Product overheats dangerously. Reported multiple times but no action taken yet.,1,0,1,8,Passive,After Sales Service,Headphones,Electronics,No response,Ahmedabad,Mobile App,Agent_Sneha,Escalated to Manager,37,Yes,Yes,97061.74,Yes
CUST_10149,2024-03-03,March,Q1,Product is decent but a bit overpriced compared to competitors. Would consider again.,5,1,0,0,Detractor,Product Quality,Television,Mobile & Accessories,None,Pune,Website,Agent_Neha,Pending,120,Yes,No,112475.98,No
CUST_10150,2023-12-10,December,Q4,Excellent quality product. Exactly as described. Packaging was very good too.,4,1,0,2,Detractor,After Sales Service,Washing Machine,Computing,None,Ahmedabad,Phone Call,Agent_Arjun,Closed - No Action,35,No,Yes,29325.3,No
CUST_10151,2023-07-10,July,Q3,Product broke within first week. Clearly poor quality control. Do not buy.,5,1,0,8,Passive,Technical Support,Laptop,Mobile & Accessories,None,Kolkata,In Store Visit,Agent_Sneha,Pending,79,No,No,128493.9,No
CUST_10152,2023-04-08,April,Q2,Perfect condition arrived on time. Very pleased with the purchase and service.,1,0,1,4,Detractor,Customer Support,Television,Audio & Video,Rude staff,Ahmedabad,Live Chat,Agent_Sneha,Resolved,50,No,No,35710.43,No
CUST_10153,2023-09-25,September,Q3,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,5,1,0,1,Detractor,Returns & Refunds,Air Conditioner,Mobile & Accessories,None,Mumbai,Mobile App,Agent_Priya,Closed - No Action,40,No,First Time,24377.67,No
CUST_10154,2023-08-13,August,Q3,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,4,1,0,3,Detractor,After Sales Service,Television,Audio & Video,None,Bangalore,Social Media,Agent_Divya,Escalated to Manager,54,Yes,No,105440.14,Yes
CUST_10155,2024-06-22,June,Q2,Delivery was on time but packaging could be better. Product works as expected.,5,1,0,9,Promoter,Technical Support,Smart Watch,Audio & Video,None,Delhi,In Store Visit,Agent_Priya,Resolved,107,Yes,First Time,82373.56,No
CUST_10156,2024-06-16,June,Q2,Satisfactory purchase. Product performs adequately though battery life could be improved.,2,0,1,2,Detractor,Delivery & Shipping,Smart Watch,Audio & Video,Late delivery,Chennai,Mobile App,Agent_Divya,Closed - No Action,116,No,Yes,76801.12,No
CUST_10157,2023-03-01,March,Q1,Top quality product and excellent service. Team went above and beyond. Thank you.,4,1,0,9,Promoter,After Sales Service,Camera,Electronics,None,Kolkata,Mobile App,Agent_Rahul,Closed - No Action,33,Yes,First Time,122559.76,No
CUST_10158,2024-12-18,December,Q4,Received a used product in place of new one. Customer care keeps putting me on hold.,1,0,1,5,Detractor,Product Quality,Mobile Phone,Computing,Product not as described,Delhi,Social Media,Agent_Rahul,Escalated to Manager,24,No,First Time,115461.32,Yes
CUST_10159,2024-01-20,January,Q1,"Product does not work, support is unavailable, and refund is being delayed.",4,1,0,0,Detractor,Customer Support,Mobile Phone,Electronics,None,Hyderabad,Email,Agent_Amit,Refund Processed,51,Yes,First Time,79561.96,No
CUST_10160,2024-11-20,November,Q4,Okay experience overall. Some minor issues at start but sorted out eventually.,5,1,0,1,Detractor,Sales,Camera,Electronics,None,Pune,Website,Agent_Sneha,Pending,59,Yes,No,52250.88,No
CUST_10161,2024-09-21,September,Q3,Superb product at a great price. Delivery was faster than expected. Very pleased.,5,1,0,3,Detractor,Returns & Refunds,Laptop,Electronics,None,Chennai,Email,Agent_Priya,Refund Processed,5,Yes,First Time,67242.94,No
CUST_10162,2024-07-06,July,Q3,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,4,1,0,9,Promoter,Product Quality,Refrigerator,Audio & Video,None,Bangalore,In Store Visit,Agent_Raj,Pending,105,No,First Time,137501.36,No
CUST_10163,2023-08-31,August,Q3,Satisfactory purchase. Product performs adequately though battery life could be improved.,5,1,0,10,Promoter,Customer Support,Washing Machine,Computing,None,Chennai,Social Media,Agent_Raj,Escalated to Manager,8,Yes,First Time,83729.36,Yes
CUST_10164,2023-12-19,December,Q4,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,4,1,0,3,Detractor,Technical Support,Headphones,Home Appliances,None,Pune,Social Media,Agent_Amit,Escalated to Manager,49,No,First Time,27989.91,Yes
CUST_10165,2023-05-28,May,Q2,Product broke within first week. Clearly poor quality control. Do not buy.,3,0,0,10,Promoter,Product Quality,Smart Watch,Electronics,Wrong item sent,Pune,Social Media,Agent_Arjun,Refund Processed,50,No,Yes,36807.35,No
CUST_10166,2023-04-05,April,Q2,Really impressed with quality and packaging. Customer care was helpful and polite.,5,1,0,9,Promoter,Returns & Refunds,Camera,Audio & Video,None,Mumbai,Live Chat,Agent_Vikram,Replacement Sent,78,Yes,Yes,90636.85,No
CUST_10167,2023-12-07,December,Q4,Product stopped working after first use. Very bad quality control.,2,0,1,6,Detractor,Product Quality,Washing Machine,Home Appliances,Installation issue,Chennai,Phone Call,Agent_Priya,Replacement Sent,118,Yes,First Time,36767.68,No
CUST_10168,2023-10-17,October,Q4,Excellent customer support and fast resolution. Very happy with the service provided.,4,1,0,7,Passive,After Sales Service,Headphones,Mobile & Accessories,None,Hyderabad,Live Chat,Agent_Raj,Escalated to Manager,66,Yes,No,132480.39,Yes
CUST_10169,2023-11-17,November,Q4,Really impressed with quality and packaging. Customer care was helpful and polite.,5,1,0,4,Detractor,Product Quality,Headphones,Home Appliances,None,Chennai,Mobile App,Agent_Amit,Resolved,34,No,First Time,83220.08,No
CUST_10170,2024-01-24,January,Q1,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,2,0,1,2,Detractor,Returns & Refunds,Tablet,Mobile & Accessories,Installation issue,Ahmedabad,In Store Visit,Agent_Pooja,Escalated to Manager,93,No,No,96433.32,Yes
CUST_10171,2024-07-13,July,Q3,Product is fine but shipping took longer than expected. Overall average experience.,2,0,1,1,Detractor,Customer Support,Smart Watch,Home Appliances,Defective product,Mumbai,In Store Visit,Agent_Rahul,Resolved,98,Yes,Yes,1454.38,No
CUST_10172,2024-04-11,April,Q2,Wonderful experience shopping here. Easy return policy and very helpful support.,1,0,1,8,Passive,Product Quality,Air Conditioner,Mobile & Accessories,Defective product,Ahmedabad,Mobile App,Agent_Neha,Resolved,69,Yes,Yes,82970.71,No
CUST_10173,2023-01-18,January,Q1,Product quality is top notch. Been using for a month now. Works perfectly. Recommended.,4,1,0,5,Detractor,Sales,Camera,Mobile & Accessories,None,Bangalore,Email,Agent_Priya,Refund Processed,20,No,First Time,36524.84,No
CUST_10174,2024-01-18,January,Q1,Delivery was on time but packaging could be better. Product works as expected.,5,1,0,1,Detractor,After Sales Service,Headphones,Computing,None,Chennai,Mobile App,Agent_Sneha,Escalated to Manager,88,Yes,Yes,124295.28,Yes
CUST_10175,2024-05-02,May,Q2,Product overheats dangerously. Reported multiple times but no action taken yet.,4,1,0,8,Passive,Product Quality,Laptop,Electronics,None,Bangalore,Email,Agent_Neha,Closed - No Action,83,Yes,First Time,117764.26,No
